,Name,Probability,roc_auc,precision0,Prediction,rmse,Nb_Replicas,LFNSize,Metric,DecreaseReplicas
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.20282,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.20282,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104241/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.201828,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104241/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.201828,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103031/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.20505,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103031/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.20505,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.201998,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.201998,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.202513,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.202513,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia6/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16164411/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.982759,0.203749,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.208648,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104041/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.208648,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.0,0.193675,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103050/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.0,0.193675,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,3.012987,0.192712,0.0,1
0,/MC/2012/Beam4000GeV-2012-MagDown-Nu2.5-Pythia8/Sim08e/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/16103051/ALLSTREAMS.DST,0.000634725112701228,0.8707056860798307,0.8799599866622208,0.0,0.0,2.012987,0.192712,0.0,1
