,ID,Current_Type,Proba_Type_0,Proba_Type_1,Recommended_Type
104,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/BHADRON.MDST,1,0.0009854850703037155,0.9990145149296963,1
105,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/BHADRONCOMPLETEEVENT.DST,1,0.0010266161799967755,0.9989733838200032,1
106,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/CHARM.MDST,1,0.02936784781081625,0.9706321521891838,1
107,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/DIMUON.DST,1,0.0012691467452115024,0.9987308532547885,1
108,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/DIMUONVELORAW.DST,1,0.0012691467452115024,0.9987308532547885,1
109,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/EW.DST,1,0.0009854850703037155,0.9990145149296963,1
110,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/LEPTONIC.MDST,1,0.0009854850703037155,0.9990145149296963,1
111,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3/90000000/SEMILEPTONIC.DST,1,0.0009854850703037155,0.9990145149296963,1
112,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Merging/91000000/RAW,0,0.9853886434999096,0.014611356500090421,1
113,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco09/Stripping13/90000000/MINIBIAS.DST,0,0.992140267380788,0.007859732619212056,0
114,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/CHARM.MDST,0,0.987791427652181,0.01220857234781899,1
115,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/CHARMCOMPLETEEVENT.DST,0,0.9870416805064509,0.0129583194935491,1
116,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/DIMUON.DST,0,0.9977824991398093,0.002217500860190635,0
117,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/LEPTONIC.MDST,0,0.9509812806039678,0.04901871939603222,1
118,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagUp/RealData/Reco10/Stripping13b/90000000/MINIBIAS.DST,0,0.9931359211004425,0.00686407889955755,0
